TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS_y,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK_y,CFID_y,CFPARAMS_y,PLAYOFF_RANKING,SEASON
1610612738,Boston Celtics,59,40,19,0.678,49.7,39.0,87.5,0.446,12.0,32.4,0.37,16.1,21.0,0.767,9.4,36.2,45.6,22.7,14.3,7.3,4.9,4.6,21.0,19.3,106.2,3.6,2,4,4,4,10,24,14,25,4,6,7,23,20,18,19,1,6,20,10,21,14,6,23,25,20,4,10,Boston Celtics,Boston Celtics,59,40,19,0.678,49.7,37.8,87.2,0.434,9.4,27.4,0.342,17.5,22.8,0.769,10.1,35.4,45.5,21.2,14.6,7.1,4.6,4.9,19.3,21.0,102.6,-3.6,2,4,4,4,10,2,16,1,3,6,3,20,20,17,16,25,26,5,14,6,6,14,6,8,1,4,10,Boston Celtics,0,2017-18
1610612763,Memphis Grizzlies,56,18,38,0.321,50.6,38.2,85.8,0.445,9.8,28.1,0.348,18.2,22.8,0.798,9.8,32.9,42.7,22.2,15.5,7.7,5.4,5.5,24.8,21.7,104.4,-3.9,27,25,24,25,1,28,22,26,21,19,27,8,10,5,16,25,23,22,23,17,7,28,30,3,27,24,10,Memphis Grizzlies,Memphis Grizzlies,56,18,38,0.321,50.6,38.0,83.8,0.454,10.7,29.2,0.368,21.5,28.0,0.768,10.1,33.9,44.1,22.3,15.4,7.9,5.5,5.4,21.7,24.8,108.3,3.9,27,25,24,25,1,3,1,10,17,13,20,30,30,16,20,15,18,10,9,18,28,7,28,1,19,24,10,Memphis Grizzlies,0,2017-18
1610612747,Los Angeles Lakers,57,23,34,0.404,47.5,40.0,87.2,0.459,9.0,27.1,0.333,15.8,22.6,0.696,10.9,34.2,45.1,22.9,15.6,7.9,4.7,5.6,21.2,19.8,104.7,-2.9,16,21,21,21,30,16,15,15,27,22,29,24,13,30,4,13,8,18,28,14,18,29,24,21,26,23,10,Los Angeles Lakers,Los Angeles Lakers,57,23,34,0.404,47.5,40.2,87.8,0.458,10.2,29.3,0.348,17.0,22.1,0.77,10.2,34.1,44.3,22.6,14.6,7.8,5.6,4.7,19.8,21.2,107.6,2.9,16,21,21,21,30,18,23,13,12,15,4,16,14,19,21,17,19,13,17,17,29,18,10,7,14,23,10,Los Angeles Lakers,0,2017-18
1610612746,LA Clippers,56,30,26,0.536,48.3,39.7,85.4,0.465,10.1,28.6,0.353,19.0,25.2,0.757,10.0,34.0,44.0,22.2,14.8,7.8,4.9,5.3,20.4,22.3,108.5,0.9,27,15,12,16,24,18,24,11,19,16,24,4,3,23,14,17,14,23,18,15,15,25,17,2,9,14,10,LA Clippers,LA Clippers,56,30,26,0.536,48.3,39.4,87.2,0.452,10.6,30.0,0.352,18.3,23.4,0.783,10.7,33.8,44.5,23.9,14.8,8.3,5.3,4.9,22.3,20.4,107.6,-0.9,27,15,12,16,24,9,17,7,15,18,8,24,22,25,28,13,21,21,12,23,25,15,29,14,13,14,10,LA Clippers,0,2017-18
1610612754,Indiana Pacers,58,33,25,0.569,49.4,42.2,87.9,0.48,9.4,25.3,0.373,15.7,20.3,0.772,9.3,33.6,43.0,23.0,13.6,8.5,4.4,5.1,19.3,19.0,109.6,1.3,9,8,8,9,13,3,11,3,23,27,6,25,26,12,20,21,21,17,5,7,23,18,9,26,8,11,10,Indiana Pacers,Indiana Pacers,58,33,25,0.569,49.4,41.1,88.1,0.467,11.1,31.6,0.35,15.0,20.2,0.743,10.6,33.4,44.0,23.8,15.4,7.1,5.1,4.4,19.0,19.3,108.2,-1.3,9,8,8,9,13,25,24,20,19,28,7,4,8,3,26,8,16,18,7,5,18,23,5,22,18,11,10,Indiana Pacers,0,2017-18
1610612745,Houston Rockets,57,44,13,0.772,48.5,39.4,85.2,0.462,15.8,43.1,0.366,20.4,25.9,0.787,9.1,34.8,43.9,22.0,14.0,8.7,4.7,4.8,19.9,20.8,114.9,8.8,16,1,1,1,22,20,25,13,1,1,11,1,2,10,23,10,16,26,7,5,16,12,12,10,1,1,10,Houston Rockets,Houston Rockets,57,44,13,0.772,48.5,40.1,85.8,0.467,10.6,29.3,0.363,15.4,20.4,0.756,8.1,33.6,41.7,23.2,14.7,7.4,4.8,4.7,20.8,19.9,106.1,-8.8,16,1,1,1,22,17,8,21,16,16,13,6,9,5,1,11,3,14,13,9,12,16,21,19,7,1,10,Houston Rockets,0,2017-18
1610612765,Detroit Pistons,57,28,29,0.491,49.6,40.1,89.1,0.45,11.1,29.5,0.375,15.3,20.3,0.751,10.2,34.0,44.2,23.5,14.0,7.8,3.9,5.2,19.1,18.7,106.5,-0.1,16,19,19,19,11,15,2,22,12,13,5,26,25,26,10,16,13,12,8,16,28,23,7,27,16,18,10,Detroit Pistons,Detroit Pistons,57,28,29,0.491,49.6,40.0,86.8,0.461,11.2,30.4,0.369,15.4,19.5,0.792,9.3,35.3,44.6,25.4,15.5,7.3,5.2,3.9,18.7,19.1,106.7,0.1,16,19,19,19,11,15,13,16,21,20,24,7,2,28,7,24,22,27,6,8,23,28,4,24,12,18,10,Detroit Pistons,0,2017-18
1610612743,Denver Nuggets,58,32,26,0.552,49.2,40.9,87.8,0.466,11.4,31.0,0.366,16.7,22.0,0.762,11.4,33.8,45.2,24.8,15.5,7.9,4.7,5.1,18.3,20.4,109.9,1.1,9,11,12,12,15,6,12,9,9,9,10,17,15,21,2,20,7,4,22,13,17,20,3,15,6,13,10,Denver Nuggets,Denver Nuggets,58,32,26,0.552,49.2,41.7,87.0,0.479,10.8,29.1,0.371,14.7,19.8,0.742,9.3,32.4,41.7,24.9,14.6,8.3,5.1,4.7,20.4,18.3,108.9,-1.1,9,11,12,12,15,28,15,30,18,12,27,3,5,2,8,3,4,25,16,22,20,17,16,28,22,13,10,Denver Nuggets,0,2017-18
1610612742,Dallas Mavericks,58,18,40,0.31,50.0,39.3,88.1,0.446,12.1,33.6,0.361,15.1,19.7,0.767,8.1,34.0,42.1,23.3,12.8,7.3,3.9,4.7,20.1,21.0,105.9,-2.5,9,25,27,28,5,21,9,24,3,3,16,27,28,17,30,18,26,14,1,22,27,8,13,9,21,21,10,Dallas Mavericks,Dallas Mavericks,58,18,40,0.31,50.0,40.0,85.4,0.469,11.3,30.6,0.368,17.0,22.4,0.76,8.9,37.7,46.6,23.8,14.6,7.7,4.7,3.9,21.0,20.1,108.4,2.5,9,25,27,28,5,16,5,23,22,21,21,17,17,7,5,29,30,17,15,12,8,27,22,18,21,21,10,Dallas Mavericks,0,2017-18
1610612739,Cleveland Cavaliers,56,34,22,0.607,48.7,40.2,84.7,0.475,12.3,33.2,0.37,18.7,23.7,0.789,8.3,33.9,42.2,23.9,14.3,7.1,3.8,4.2,18.8,21.1,111.3,0.2,27,7,5,5,20,13,26,6,2,4,8,6,8,9,28,19,25,7,12,24,29,4,6,8,5,15,10,Cleveland Cavaliers,Cleveland Cavaliers,56,34,22,0.607,48.7,42.3,89.2,0.475,12.0,32.6,0.367,14.5,19.6,0.739,10.4,34.4,44.8,26.2,13.7,7.7,4.2,3.8,21.1,18.8,111.1,-0.2,27,7,5,5,20,30,29,27,29,29,17,1,4,1,25,18,23,29,26,13,4,29,23,25,28,15,10,Cleveland Cavaliers,0,2017-18
1610612741,Chicago Bulls,57,20,37,0.351,48.8,38.9,89.0,0.438,11.0,31.0,0.356,14.8,19.2,0.77,9.2,35.6,44.9,23.6,13.7,7.1,3.7,4.8,19.1,17.8,103.7,-5.9,16,23,23,23,18,26,3,29,13,8,20,29,29,14,21,5,11,10,6,25,30,14,8,30,28,28,10,Chicago Bulls,Chicago Bulls,57,20,37,0.351,48.8,41.0,87.6,0.468,11.5,31.3,0.367,16.1,20.5,0.787,8.3,37.7,46.0,25.4,13.0,7.0,4.8,3.7,17.8,19.1,109.6,5.9,16,23,23,23,18,23,21,22,27,26,19,10,10,27,3,30,28,28,28,3,14,30,1,23,24,28,10,Chicago Bulls,0,2017-18
1610612766,Charlotte Hornets,57,24,33,0.421,48.8,38.7,87.6,0.442,9.7,26.9,0.362,20.0,27.1,0.736,10.3,35.8,46.1,21.1,12.9,7.1,4.6,5.2,17.9,22.5,107.1,-0.6,16,20,20,20,19,27,13,27,22,23,14,3,1,27,9,4,4,28,3,26,19,21,2,1,14,19,10,Charlotte Hornets,Charlotte Hornets,57,24,33,0.421,48.8,40.6,87.4,0.464,11.3,30.3,0.372,15.3,19.0,0.805,8.1,35.7,43.8,24.2,14.1,6.6,5.2,4.6,22.5,17.9,107.7,0.6,16,20,20,20,19,20,18,19,23,19,28,5,1,30,2,26,13,22,22,2,21,19,30,29,15,19,10,Charlotte Hornets,0,2017-18
1610612751,Brooklyn Nets,59,19,40,0.322,48.2,37.6,86.4,0.436,12.0,34.5,0.346,17.6,22.8,0.77,10.1,34.9,45.0,22.5,15.3,6.1,4.1,5.7,20.6,19.8,104.8,-4.2,2,24,27,24,25,30,20,30,5,2,28,10,11,15,11,9,10,21,21,30,26,30,18,22,25,26,10,Brooklyn Nets,Brooklyn Nets,59,19,40,0.322,48.2,41.0,88.5,0.463,9.0,24.8,0.364,18.1,23.6,0.767,10.1,35.9,46.0,21.0,12.3,7.6,5.7,4.1,19.8,20.6,109.1,4.2,2,24,27,24,25,22,26,17,2,1,15,22,24,15,15,28,29,3,30,11,30,26,9,13,23,26,10,Brooklyn Nets,0,2017-18
1610612764,Washington Wizards,57,33,24,0.579,48.8,40.5,86.8,0.467,9.9,26.9,0.369,17.5,22.9,0.767,10.0,33.3,43.3,24.6,14.5,8.2,4.5,4.6,21.7,20.8,108.5,1.9,16,8,6,8,17,9,16,8,20,24,9,11,9,16,13,22,20,5,15,10,20,7,25,11,10,9,10,Washington Wizards,Washington Wizards,57,33,24,0.579,48.8,39.1,85.6,0.457,10.1,29.6,0.341,18.3,23.9,0.764,10.3,33.4,43.7,21.9,15.4,7.6,4.6,4.5,20.8,21.7,106.6,-1.9,16,8,6,8,17,8,6,11,9,17,2,23,25,11,24,9,12,7,8,10,7,20,20,6,11,9,10,Washington Wizards,0,2017-18
1610612761,Toronto Raptors,59,43,16,0.729,47.7,41.5,88.3,0.47,11.4,32.8,0.346,18.2,22.6,0.805,10.1,34.4,44.5,24.3,13.7,8.4,5.2,4.7,21.0,20.6,112.5,5.5,1,1,2,2,18,8,14,10,12,11,22,11,17,5,16,16,17,15,12,8,12,8,18,19,5,4,10,Toronto Raptors,Toronto Raptors,59,43,16,0.729,47.7,39.8,87.8,0.453,10.3,29.5,0.347,17.1,22.4,0.766,10.5,33.3,43.7,24.0,15.0,7.2,4.7,5.2,20.6,21.0,107.0,-5.5,1,1,2,2,18,8,14,9,7,8,11,15,14,16,21,8,11,17,9,9,8,12,12,13,7,4,10,Toronto Raptors,1,2018-19
1610612737,Atlanta Hawks,58,19,39,0.328,46.0,38.8,85.7,0.453,11.6,33.5,0.345,16.7,22.3,0.748,10.9,32.1,43.0,24.4,17.5,8.0,4.9,5.3,22.5,21.6,105.8,-7.2,9,26,26,26,30,26,27,18,10,7,25,20,19,23,8,27,25,14,30,12,19,22,26,8,25,26,10,Atlanta Hawks,Atlanta Hawks,58,19,39,0.328,46.0,40.7,85.5,0.476,11.6,31.9,0.363,20.0,26.4,0.758,10.1,32.9,43.1,26.3,14.8,9.9,5.3,4.9,21.6,22.5,113.0,7.2,9,26,26,26,30,19,4,26,21,16,23,29,29,9,12,5,6,30,11,30,22,19,23,5,28,26,10,Atlanta Hawks,0,2018-19
1610612738,Boston Celtics,58,37,21,0.638,47.9,41.7,89.6,0.465,13.0,34.9,0.372,15.6,19.1,0.813,10.1,34.5,44.6,26.2,13.0,8.8,5.6,3.9,20.4,19.5,111.9,6.4,9,6,7,7,15,7,4,13,2,4,5,25,30,3,15,14,15,5,3,5,6,2,11,28,10,3,10,Boston Celtics,Boston Celtics,58,37,21,0.638,47.9,38.3,86.4,0.443,11.2,33.0,0.34,17.7,23.2,0.762,10.2,34.7,44.9,22.6,15.4,6.9,3.9,5.6,19.5,20.4,105.5,-6.4,9,6,7,7,15,3,9,2,15,28,2,19,19,13,15,21,20,3,7,3,2,6,3,20,5,3,10,Boston Celtics,0,2018-19
1610612762,Utah Jazz,57,32,25,0.561,47.7,39.1,84.8,0.461,11.5,33.2,0.346,18.7,25.5,0.733,9.6,35.3,44.9,24.8,15.2,8.3,5.5,4.7,20.9,22.3,108.4,3.2,17,12,11,11,17,24,28,16,11,10,24,6,5,26,21,5,12,10,25,10,8,10,15,3,19,9,10,Utah Jazz,Utah Jazz,57,32,25,0.561,47.7,39.4,86.3,0.456,9.9,27.6,0.359,16.5,21.9,0.757,8.6,33.7,42.3,21.0,14.4,8.6,4.7,5.5,22.3,20.9,105.2,-3.2,17,12,11,11,17,7,6,12,5,1,20,7,9,7,1,13,2,1,12,28,10,8,28,16,3,9,10,Utah Jazz,0,2018-19
1610612759,San Antonio Spurs,59,33,26,0.559,48.4,42.2,88.2,0.479,10.2,24.9,0.409,17.8,21.6,0.823,9.3,34.8,44.1,24.7,12.5,6.2,4.4,4.4,18.5,20.3,112.5,1.0,1,10,12,12,9,4,15,3,20,29,1,13,21,1,25,11,19,11,2,30,26,5,1,22,6,12,10,San Antonio Spurs,San Antonio Spurs,59,33,26,0.559,48.4,42.2,89.7,0.47,11.5,31.9,0.361,15.6,20.6,0.757,9.2,34.5,43.8,25.4,12.5,7.6,4.4,4.4,20.3,18.5,111.5,-1.0,1,10,12,12,9,29,29,23,20,17,21,2,4,6,3,20,13,25,29,16,5,26,9,30,22,12,10,San Antonio Spurs,0,2018-19
1610612758,Sacramento Kings,57,30,27,0.526,46.1,41.3,88.7,0.466,11.0,29.0,0.378,15.2,21.4,0.713,10.4,32.7,43.2,24.6,13.5,8.1,4.5,4.9,21.0,20.7,108.8,-1.2,17,14,13,14,29,10,10,12,17,21,4,29,23,28,13,25,24,12,5,11,24,14,17,18,18,22,10,Sacramento Kings,Sacramento Kings,57,30,27,0.526,46.1,40.2,86.9,0.463,11.1,32.6,0.341,18.4,23.9,0.77,11.2,35.0,46.2,23.6,15.9,7.7,4.9,4.5,20.7,21.0,109.9,1.2,17,14,13,14,29,13,10,19,13,24,3,24,24,21,30,24,28,9,5,18,14,24,13,14,18,22,10,Sacramento Kings,0,2018-19
1610612757,Portland Trail Blazers,57,34,23,0.596,48.0,41.4,89.3,0.464,11.1,30.5,0.363,18.5,22.7,0.816,11.2,36.0,47.2,22.7,13.9,6.6,5.0,5.3,20.3,20.4,112.4,3.0,17,9,9,9,13,9,6,14,16,16,7,8,14,2,6,2,2,22,15,27,17,23,10,20,7,10,10,Portland Trail Blazers,Portland Trail Blazers,57,34,23,0.596,48.0,40.9,89.5,0.456,10.9,29.7,0.367,16.8,22.1,0.76,10.1,33.0,43.2,22.9,12.4,7.5,5.3,5.0,20.4,20.3,109.4,-3.0,17,9,9,9,13,20,28,13,12,9,27,9,12,10,14,6,7,4,30,13,23,17,11,21,16,10,10,Portland Trail Blazers,0,2018-19
1610612756,Phoenix Suns,59,11,48,0.186,47.7,39.2,85.7,0.457,9.4,28.7,0.326,16.4,21.1,0.775,8.9,30.5,39.4,23.4,15.6,8.8,4.9,5.0,23.5,19.8,104.1,-10.0,1,29,30,30,16,23,25,17,29,22,30,22,25,14,26,30,29,20,29,4,18,16,30,26,28,29,10,Phoenix Suns,Phoenix Suns,59,11,48,0.186,47.7,41.5,85.7,0.484,10.6,28.8,0.367,20.5,27.1,0.755,11.2,34.3,45.5,25.5,15.5,9.0,5.0,4.9,19.8,23.5,114.1,10.0,1,29,30,30,16,25,5,29,9,6,26,30,30,4,29,18,24,27,6,29,16,18,5,1,29,29,10,Phoenix Suns,0,2018-19
1610612755,Philadelphia 76ers,58,37,21,0.638,46.8,40.0,84.3,0.475,10.9,30.1,0.361,21.0,27.1,0.775,10.1,35.3,45.3,26.5,15.0,7.4,5.3,3.9,21.1,22.0,111.9,3.6,9,6,7,7,24,17,30,6,18,17,8,2,2,13,17,7,9,3,24,17,10,3,21,4,9,8,10,Philadelphia 76ers,Philadelphia 76ers,58,37,21,0.638,46.8,40.0,88.2,0.453,9.9,28.7,0.345,18.5,23.7,0.781,9.7,31.9,41.6,22.3,13.0,7.8,3.9,5.3,22.0,21.1,108.3,-3.6,9,6,7,7,24,10,16,8,4,5,7,25,23,27,7,1,1,2,25,19,3,10,27,10,11,8,10,Philadelphia 76ers,0,2018-19
1610612753,Orlando Magic,59,27,32,0.458,48.7,40.2,89.3,0.45,11.2,31.9,0.352,15.1,19.2,0.786,9.5,35.2,44.8,25.2,13.6,6.6,5.6,4.6,19.3,19.1,106.7,-1.1,1,17,22,21,5,15,7,22,13,14,14,30,29,10,22,8,14,9,9,26,5,6,3,29,22,20,10,Orlando Magic,Orlando Magic,59,27,32,0.458,48.7,40.2,88.4,0.455,10.6,29.9,0.356,16.7,21.6,0.772,9.4,36.3,45.7,23.3,13.2,7.0,4.6,5.6,19.1,19.3,107.8,1.1,1,17,22,21,5,12,17,10,10,11,16,8,8,22,5,28,25,8,22,4,6,5,2,28,9,20,10,Orlando Magic,0,2018-19
1610612760,Oklahoma City Thunder,57,37,20,0.649,46.2,41.2,89.2,0.462,10.4,29.5,0.352,17.6,24.5,0.716,11.7,34.2,45.9,22.4,13.6,9.8,5.0,4.8,21.3,21.6,110.4,5.0,17,6,5,6,28,11,8,15,19,18,13,14,7,27,3,17,5,25,8,1,16,13,24,9,13,6,10,Oklahoma City Thunder,Oklahoma City Thunder,57,37,20,0.649,46.2,38.9,84.9,0.459,10.3,29.8,0.346,17.2,22.7,0.757,9.9,33.4,43.3,23.9,16.7,7.9,4.8,5.0,21.6,21.3,105.4,-5.0,17,6,5,6,28,6,2,15,8,10,8,16,16,8,11,11,8,16,1,23,13,16,22,7,4,6,10,Oklahoma City Thunder,0,2018-19
1610612752,New York Knicks,58,11,47,0.19,47.9,38.2,88.8,0.43,9.8,29.1,0.336,18.1,23.8,0.762,10.8,33.1,43.9,19.7,13.5,7.2,4.6,5.9,21.2,21.0,104.3,-8.6,9,29,29,29,14,30,9,30,24,20,29,12,10,17,10,23,20,30,6,19,21,29,23,12,27,28,10,New York Knicks,New York Knicks,58,11,47,0.19,47.9,41.6,88.5,0.47,11.6,32.3,0.358,18.1,23.7,0.763,10.8,36.7,47.6,25.4,13.9,7.1,5.9,4.6,21.0,21.2,112.9,8.6,9,29,29,29,14,28,18,24,22,21,19,21,21,14,24,30,30,26,15,6,29,21,19,8,27,28,10,New York Knicks,0,2018-19
1610612740,New Orleans Pelicans,59,26,33,0.441,46.6,42.1,88.1,0.478,9.7,28.0,0.348,18.5,23.9,0.773,10.6,35.0,45.7,26.0,13.9,6.9,5.6,4.9,20.8,21.0,112.3,0.8,1,20,23,23,25,5,16,5,25,26,19,9,9,15,12,10,6,6,14,23,7,15,14,11,8,13,10,New Orleans Pelicans,New Orleans Pelicans,59,26,33,0.441,46.6,41.2,89.0,0.463,11.8,32.5,0.364,17.3,22.9,0.756,10.5,32.9,43.4,25.1,12.8,8.0,4.9,5.6,21.0,20.8,111.6,-0.8,1,20,23,23,25,22,25,18,25,22,25,17,17,5,22,4,10,22,26,24,15,7,20,17,23,13,10,New Orleans Pelicans,0,2018-19
1610612750,Minnesota Timberwolves,57,27,30,0.474,47.7,40.6,89.9,0.452,9.9,28.2,0.352,19.3,24.3,0.796,11.6,32.9,44.5,24.2,13.1,8.5,5.1,5.4,20.0,21.8,110.5,0.2,17,17,17,17,19,13,2,19,22,24,15,4,8,6,4,24,16,16,4,6,14,25,8,7,12,15,10,Minnesota Timberwolves,Minnesota Timberwolves,57,27,30,0.474,47.7,40.7,87.9,0.463,12.0,32.7,0.368,16.9,22.0,0.768,11.0,33.3,44.3,25.2,14.9,6.4,5.4,5.1,21.8,20.0,110.3,-0.2,17,17,17,17,19,18,15,17,29,25,28,11,11,18,25,10,17,23,10,1,25,14,24,23,19,15,10,Minnesota Timberwolves,0,2018-19
1610612749,Milwaukee Bucks,57,43,14,0.754,46.6,41.9,87.3,0.48,12.6,36.2,0.349,16.7,21.8,0.769,8.7,38.5,47.2,25.3,13.8,7.6,5.7,4.7,19.3,19.6,113.1,9.5,17,1,1,1,26,6,19,2,3,2,18,19,20,16,27,1,1,8,13,15,3,9,4,27,4,1,10,Milwaukee Bucks,Milwaukee Bucks,57,43,14,0.754,46.6,38.3,88.8,0.431,12.3,34.4,0.357,14.9,20.0,0.742,9.2,33.7,43.0,23.7,13.6,6.6,4.7,5.7,19.6,19.3,103.6,-9.5,17,1,1,1,26,2,22,1,30,30,17,1,1,1,4,14,5,10,19,2,9,3,4,27,1,1,10,Milwaukee Bucks,0,2018-19
1610612748,Miami Heat,56,26,30,0.464,48.5,39.5,88.5,0.446,11.7,33.3,0.351,15.4,22.4,0.688,11.7,35.5,47.1,24.0,15.5,7.5,5.7,5.0,21.1,20.8,106.1,-0.6,29,20,17,19,7,20,11,27,7,8,16,27,18,29,2,4,3,17,28,16,4,17,19,14,24,19,10,Miami Heat,Miami Heat,56,26,30,0.464,48.5,38.9,87.7,0.443,11.4,31.5,0.362,17.5,22.9,0.764,10.2,34.1,44.2,23.0,14.0,7.9,5.0,5.7,20.8,21.1,106.7,0.6,29,20,17,19,7,5,13,3,17,13,22,18,18,15,16,17,16,6,14,22,17,4,17,12,6,19,10,Miami Heat,0,2018-19
1610612763,Memphis Grizzlies,59,23,36,0.39,50.1,38.6,85.7,0.45,9.6,28.4,0.339,17.2,22.7,0.758,8.4,33.4,41.8,24.4,14.6,8.8,5.9,4.8,23.0,21.9,104.0,-3.3,1,25,25,25,1,28,26,23,26,23,27,18,15,19,29,22,28,13,20,3,2,11,29,6,29,25,10,Memphis Grizzlies,Memphis Grizzlies,59,23,36,0.39,50.1,38.0,84.4,0.45,11.7,32.2,0.363,19.7,25.2,0.779,9.5,36.4,45.9,23.8,16.1,7.8,4.8,5.9,21.9,23.0,107.3,3.3,1,25,25,25,1,1,1,7,24,19,24,27,27,26,6,29,27,14,3,20,11,2,25,2,8,25,10,Memphis Grizzlies,0,2018-19
1610612747,Los Angeles Lakers,57,28,29,0.491,46.3,41.0,86.7,0.473,9.9,29.2,0.339,15.5,22.6,0.687,9.7,35.3,45.0,23.9,15.2,7.2,5.3,5.1,19.8,20.3,107.5,-1.1,17,16,15,16,27,12,21,7,23,19,26,26,16,30,20,6,11,18,26,20,11,18,7,21,21,21,10,Los Angeles Lakers,Los Angeles Lakers,57,28,29,0.491,46.3,40.3,89.9,0.448,11.2,31.4,0.356,16.9,21.4,0.787,11.0,33.9,44.9,23.7,13.5,8.1,5.1,5.3,20.3,19.8,108.6,1.1,17,16,15,16,27,15,30,6,14,12,15,10,7,30,27,16,19,11,21,25,18,11,10,24,14,21,10,Los Angeles Lakers,0,2018-19
1610612746,LA Clippers,59,32,27,0.542,47.1,39.9,84.6,0.472,9.4,24.1,0.388,21.9,27.7,0.79,9.3,34.6,43.9,22.7,14.2,6.3,4.7,5.8,22.5,23.5,111.1,0.4,1,12,13,13,22,18,29,8,30,30,2,1,1,7,24,13,21,23,19,29,20,28,25,2,11,14,10,LA Clippers,LA Clippers,59,32,27,0.542,47.1,40.6,88.9,0.456,9.8,28.6,0.341,19.7,25.4,0.776,11.1,33.3,44.4,23.3,12.5,8.2,5.8,4.7,23.5,22.5,110.6,-0.4,1,12,13,13,22,16,23,11,2,4,5,28,28,25,28,9,18,7,28,26,28,20,29,6,20,14,10,LA Clippers,0,2018-19
1610612754,Indiana Pacers,58,38,20,0.655,48.6,42.3,88.4,0.478,9.5,25.7,0.371,15.3,20.2,0.756,9.3,34.5,43.8,26.4,14.1,8.9,5.1,5.1,19.5,19.9,109.4,5.3,9,5,5,5,6,3,13,4,27,28,6,28,27,21,23,15,22,4,18,2,15,19,5,24,17,5,10,Indiana Pacers,Indiana Pacers,58,38,20,0.655,48.6,38.5,86.4,0.446,11.4,32.3,0.354,15.7,20.6,0.761,10.1,33.2,43.4,24.5,16.3,7.4,5.1,5.1,19.9,19.5,104.1,-5.3,9,5,5,5,6,4,8,4,18,20,13,3,3,12,13,7,9,19,2,11,19,15,7,26,2,5,10,Indiana Pacers,0,2018-19
1610612745,Houston Rockets,57,33,24,0.579,49.0,39.3,87.9,0.446,15.8,45.3,0.348,20.1,25.7,0.782,10.8,31.3,42.1,21.0,13.9,8.5,5.4,4.8,22.9,20.9,114.4,2.1,17,10,10,10,3,22,17,26,1,1,20,3,4,12,11,28,27,29,16,7,9,12,28,13,2,11,10,Houston Rockets,Houston Rockets,57,33,24,0.579,49.0,41.6,87.3,0.476,10.1,29.5,0.342,19.1,24.9,0.768,10.8,34.3,45.2,23.7,15.0,7.9,4.8,5.4,20.9,22.9,112.3,-2.1,17,10,10,10,3,27,12,27,6,7,6,26,26,17,23,19,21,12,8,21,12,9,18,3,25,11,10,Houston Rockets,0,2018-19
1610612744,Golden State Warriors,57,41,16,0.719,47.2,43.1,87.8,0.491,12.6,32.7,0.384,17.2,21.2,0.812,9.8,35.5,45.3,28.8,13.6,7.3,6.3,3.5,21.1,19.8,116.1,6.9,17,3,2,3,21,1,18,1,4,12,3,17,24,4,19,3,10,1,10,18,1,1,20,25,1,2,10,Golden State Warriors,Golden State Warriors,57,41,16,0.719,47.2,39.8,89.0,0.448,11.4,32.7,0.35,18.0,23.7,0.761,10.3,32.3,42.6,23.8,13.1,7.1,3.5,6.3,19.8,21.1,109.1,-6.9,17,3,2,3,21,9,24,5,19,26,12,20,22,11,18,2,4,13,24,7,1,1,6,11,15,2,10,Golden State Warriors,0,2018-19
